"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43890","Verify that new user can perform the sign yourself","","Wed Feb 05 17:31:59 GMT 2025","passed","Wed Feb 05 17:32:43 GMT 2025","","tests/SignYourSelf.spec.js","",""
"","531","should allow me to add todo items","","Wed Feb 05 17:33:34 GMT 2025","passed","Wed Feb 05 17:33:35 GMT 2025","New Todo","tests-examples/demo-todo-app.spec.js","",""
"","280","should remove completed items when clicked","","Wed Feb 05 17:33:39 GMT 2025","passed","Wed Feb 05 17:33:39 GMT 2025","Clear completed button","tests-examples/demo-todo-app.spec.js","",""
"","60058","Verify that a new free user cannot add team and is prompted to upgrade to a Teams plan.","","Wed Feb 05 17:32:18 GMT 2025","broken","Wed Feb 05 17:33:18 GMT 2025","","tests/Teams.spec.js","",""
"","60053","Verify that user cannot add a new contact with existing email address","","Wed Feb 05 17:30:49 GMT 2025","broken","Wed Feb 05 17:31:49 GMT 2025","","tests/Contact.spec.js","",""
"","9037","Verify that New free user can save the general preferences.","","Wed Feb 05 17:31:08 GMT 2025","passed","Wed Feb 05 17:31:17 GMT 2025","Preferences","tests/Preferences.spec.js","",""
"","283","should cancel edits on escape","","Wed Feb 05 17:33:38 GMT 2025","passed","Wed Feb 05 17:33:38 GMT 2025","Editing","tests-examples/demo-todo-app.spec.js","",""
"","224","should display the current number of todo items","","Wed Feb 05 17:33:38 GMT 2025","passed","Wed Feb 05 17:33:39 GMT 2025","Counter","tests-examples/demo-todo-app.spec.js","",""
"","389","should respect the back button","","Wed Feb 05 17:33:40 GMT 2025","passed","Wed Feb 05 17:33:41 GMT 2025","Routing","tests-examples/demo-todo-app.spec.js","",""
"","290","should allow me to display active items","","Wed Feb 05 17:33:40 GMT 2025","passed","Wed Feb 05 17:33:40 GMT 2025","Routing","tests-examples/demo-todo-app.spec.js","",""
"","276","should allow me to edit an item","","Wed Feb 05 17:33:37 GMT 2025","passed","Wed Feb 05 17:33:37 GMT 2025","Item","tests-examples/demo-todo-app.spec.js","",""
"","280","should allow me to mark items as complete","","Wed Feb 05 17:33:36 GMT 2025","passed","Wed Feb 05 17:33:37 GMT 2025","Item","tests-examples/demo-todo-app.spec.js","",""
"","33180","Verify that existing user can perform the sign yourself","","Wed Feb 05 17:32:43 GMT 2025","passed","Wed Feb 05 17:33:17 GMT 2025","","tests/SignYourSelf.spec.js","",""
"","2658","Verify that users cannot sign up with an already registered email address.","","Wed Feb 05 17:32:15 GMT 2025","passed","Wed Feb 05 17:32:18 GMT 2025","","tests/Signup.spec.js","",""
"","6029","Verify that user can sign up with a free subscription plan.","","Wed Feb 05 17:31:26 GMT 2025","passed","Wed Feb 05 17:31:32 GMT 2025","","tests/Signup.spec.js","",""
"","303","should allow me to un-mark items as complete","","Wed Feb 05 17:33:37 GMT 2025","passed","Wed Feb 05 17:33:37 GMT 2025","Item","tests-examples/demo-todo-app.spec.js","",""
"","259","should remove the item if an empty text string was entered","","Wed Feb 05 17:33:38 GMT 2025","passed","Wed Feb 05 17:33:38 GMT 2025","Editing","tests-examples/demo-todo-app.spec.js","",""
"","278","should display the correct text","","Wed Feb 05 17:33:39 GMT 2025","passed","Wed Feb 05 17:33:39 GMT 2025","Clear completed button","tests-examples/demo-todo-app.spec.js","",""
"","297","should persist its data","","Wed Feb 05 17:33:40 GMT 2025","passed","Wed Feb 05 17:33:40 GMT 2025","Persistence","tests-examples/demo-todo-app.spec.js","",""
"","7490","Verify that free user cannot add the live webhook.","","Wed Feb 05 17:33:18 GMT 2025","passed","Wed Feb 05 17:33:26 GMT 2025","WebHook","tests/Webhook.spec.js","",""
"","276","should allow me to mark all items as completed","","Wed Feb 05 17:33:35 GMT 2025","passed","Wed Feb 05 17:33:36 GMT 2025","Mark all as completed","tests-examples/demo-todo-app.spec.js","",""
"","3990","Verify that pagination is functioning correctly in the Teams user table.","","Wed Feb 05 17:33:48 GMT 2025","passed","Wed Feb 05 17:33:52 GMT 2025","","tests/TeamUsers.spec.js","",""
"","396","should allow me to display all items","","Wed Feb 05 17:33:41 GMT 2025","passed","Wed Feb 05 17:33:41 GMT 2025","Routing","tests-examples/demo-todo-app.spec.js","",""
"","241","should append new items to the bottom of the list","","Wed Feb 05 17:33:35 GMT 2025","passed","Wed Feb 05 17:33:35 GMT 2025","New Todo","tests-examples/demo-todo-app.spec.js","",""
"","4703","Verify that New user can upload and save the signature on the my signature page.","","Wed Feb 05 17:31:03 GMT 2025","passed","Wed Feb 05 17:31:08 GMT 2025","My signature","tests/Mysignature.spec.js","",""
"","312","should allow me to display completed items","","Wed Feb 05 17:33:41 GMT 2025","passed","Wed Feb 05 17:33:41 GMT 2025","Routing","tests-examples/demo-todo-app.spec.js","",""
"","5264","Verify that free user can generate the sanbox test token.","","Wed Feb 05 17:30:50 GMT 2025","passed","Wed Feb 05 17:30:56 GMT 2025","API Token","tests/APItokan.spec.js","",""
"","336","should highlight the currently applied filter","","Wed Feb 05 17:33:41 GMT 2025","passed","Wed Feb 05 17:33:42 GMT 2025","Routing","tests-examples/demo-todo-app.spec.js","",""
"","508","should clear text input field when an item is added","","Wed Feb 05 17:33:35 GMT 2025","passed","Wed Feb 05 17:33:35 GMT 2025","New Todo","tests-examples/demo-todo-app.spec.js","",""
