"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10598","Verify that prefill text widgets Copy widget to all pages function correctly in request signature.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","3326","Verify that pagination is functioning correctly in the dashboard drafts document.","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/Dashboard.spec.js","",""
"","6739","Verify that free user cannot generate the live api token.","chromium","2026-07-17","passed","2026-07-17","API Token","MainAppPages/APItoken.spec.js","",""
"Verify login form elements are accessible via keyboard","1970","Verify that all interactive elements are keyboard accessible","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Login Page Accessibility Tests","MainAppPages/Login.spec.js","",""
"Verify login attempt with password only is prevented","1720","Verify that user cannot login with password only (no email)","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","9057","Verify that initials widgets all types function correctly in Sign Yourself.","chromium","2026-07-17","passed","2026-07-17","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8433","Verify that text widget Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-17","passed","2026-07-17","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","9817","Verify that the document created from a template appears in the Recently Sent for Signatures section on the dashboard.","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/Dashboard.spec.js","",""
"","5347","Verify that free user can generate the sanbox test token.","chromium","2026-07-17","passed","2026-07-17","API Token","MainAppPages/APItoken.spec.js","",""
"Verify browser back navigation on login page","2732","Verify that browser back button works correctly on login page","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"Verify password field is masked for security","1275","Verify that password field is masked (input type is password)","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","22404","Verify admin user can add a team user if user has a Teams plan","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/TeamUsers.spec.js","",""
"","22273","Verify that a new user can create a template and use it to create the document for selfsign.","chromium","2026-07-17","passed","2026-07-17","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","8033","Verify that the user can successfully sign a PDF that was previously incompatible pdf 20pages","chromium","2026-07-17","passed","2026-07-17","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","13400","Verify that widgets settings for Name, Job Title, Company, Text, and Email function correctly in Sign Yourself.","chromium","2026-07-17","passed","2026-07-17","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4170","Profession plan user is prompted to upgrade when accessing the Branding page.","chromium","2026-07-17","passed","2026-07-17","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","4695","Verify that a new free user cannot add a team and is prompted to upgrade to a Teams plan.","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/Teams.spec.js","",""
"","15185","Verify that owner can create the document and sign it from the dashboard recent signature requests.","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/Dashboard.spec.js","",""
"","8850","Reg_TC-07 Verify Teams Monthly signup and subscription invoice email.","chromium","2026-07-17","failed","2026-07-17","SignupPage","MainAppPages/Signup.spec.js","",""
"Verify login form requires explicit submit action","2358","Verify that form does not auto-submit when clicking in field","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Login Page Accessibility Tests","MainAppPages/Login.spec.js","",""
"","4330","Verify that Teams plan User can access the Analytics page in the console application.","chromium","2026-07-17","passed","2026-07-17","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","9665","Verify Preferences refresh keeps the Email tab guidance available.","chromium","2026-07-17","failed","2026-07-17","Console app - General page","ConsoleApp/General.spec.js","",""
"","14663","Verify that owner can create the document and sign it from the in-progress report.","chromium","2026-07-17","passed","2026-07-17","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","10502","Verify that the unfinished SignYourSelf document can be edited from the Draft Document Report and completed by adding the required widgets.","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/ReportDraftdoc.spec.js","",""
"","20598","Verify that Teams plan user can access OrgAdmins page and add OrgAdmin","chromium","2026-07-17","passed","2026-07-17","Console app","ConsoleApp/ConsoleOrgAdmins.spec.js","",""
"","4272","Team plan user is prompted to upgrade when accessing the Branding page.","chromium","2026-07-17","passed","2026-07-17","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","21078","Verify that a user can create a document with two signers, send it for a signature request, and signer can successfully sign the document.","chromium","2026-07-17","failed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify entered password text is not visible","2223","Verify that password is masked when entered","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
"","3060","Verify free user cannot add a team user and is prompted to upgrade","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/TeamUsers.spec.js","",""
"","14103","Verify that revoked document from the In Progress document is available on the declined documents report.","chromium","2026-07-17","passed","2026-07-17","Declined documents","MainAppPages/ReportDeclineddoc.spec.js","",""
"","8801","Reg_TC-06 Verify Professional Yearly signup and subscription invoice email.","chromium","2026-07-17","failed","2026-07-17","SignupPage","MainAppPages/Signup.spec.js","",""
"","3789","Verify that pagination is functioning correctly in the inprogress document table.","chromium","2026-07-17","passed","2026-07-17","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","2021","Reg_TC-02 Verify error message for incorrect email on register.","chromium","2026-07-17","passed","2026-07-17","SignupPage","MainAppPages/Signup.spec.js","",""
"","3136","Verify professional plan user cannot add a team user and is prompted to upgrade","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/TeamUsers.spec.js","",""
"","11008","Verify that Prefill text widget Copy widget next to current widget function correctly in request signature.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11666","Verify that the user can revoke the document from the dashboard Recently sent for signatures.","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/Dashboard.spec.js","",""
"","3868","Verify that Profession plan User can access the Analytics page in the console application.","chromium","2026-07-17","passed","2026-07-17","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","124174","Verify that owner can create the document and sign it from the need your signature report.","chromium","2026-07-17","broken","2026-07-17","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"","3121","Verify that the Need your signature card click functions correctly and redirects the user to the Need your sign report from the dashboard.","chromium","2026-07-17","passed","2026-07-17","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","7497","Verify that the user can successfully sign a PDF that was previously incompatible pdf 10pages.","chromium","2026-07-17","passed","2026-07-17","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","95985","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","2026-07-17","failed","2026-07-17","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","8877","Verify that signature widgets Copy widget to all pages but last function correctly in request signature.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","13903","Verify that user can resend the email from the dashboard Recently sent for signatures.","chromium","2026-07-17","passed","2026-07-17","","MainAppPages/Dashboard.spec.js","",""
"","10605","Verify that the user can successfully sign a PDF that was previously incompatible ERR_PDF","chromium","2026-07-17","passed","2026-07-17","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","9501","Verify that signature widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","15521","Verify that signature widgets Copy widget to all pages but first function correctly in request signature.","chromium","2026-07-17","failed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify login page has correct page title on initial load","1015","Verify that login page displays correct page title","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"","3801","Verify that pagination is functioning correctly in the completed document.","chromium","2026-07-17","passed","2026-07-17","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","7907","Verify that text widget Copy widget to all pages but last function correctly in Sign Yourself.","chromium","2026-07-17","passed","2026-07-17","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","9477","Verify that initials widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify user is redirected to dashboard URL after login","4450","Verify that user is redirected to dashboard after successful login","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"","7782","Verify that signature widget Copy widget to all pages function correctly in Sign Yourself.","chromium","2026-07-17","passed","2026-07-17","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","20479","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","20085","Verify that inactive orgAdmin cannot login.","chromium","2026-07-17","passed","2026-07-17","Console app","ConsoleApp/ConsoleOrgAdmins.spec.js","",""
"","12780","Verify that the tour guide messages not displayed for an existing signer when the tour guide is set to disabled.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","2171","Reg_TC-04 Verify that a user cannot register using an already existing email address.","chromium","2026-07-17","passed","2026-07-17","SignupPage","MainAppPages/Signup.spec.js","",""
"","8825","Verify that initials widgets Copy widget next to current function correctly in request signature.","chromium","2026-07-17","passed","2026-07-17","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify tab key navigates between form fields","1609","Verify that Tab navigation works between form fields","chromium","2026-07-17","passed","2026-07-17","Login Page Tests > Login Page UI and Validation Tests","MainAppPages/Login.spec.js","",""
