"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4824","Team plan user is prompted to upgrade when accessing the Branding page.","chromium","2026-07-21","passed","2026-07-21","Console app - Branding Access Validation","ConsoleApp/ConsoleBranding.spec.js","",""
"","4967","Verify that free user cannot generate the live api token.","chromium","2026-07-21","passed","2026-07-21","API Token","MainAppPages/APItoken.spec.js","",""
"","16119","Verify that new user can perform the sign yourself","chromium","2026-07-21","passed","2026-07-21","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","3357","Verify that pagination is functioning correctly in the dashboard recent signature requests.","chromium","2026-07-21","passed","2026-07-21","","MainAppPages/Dashboard.spec.js","",""
"","8592","Verify that stamp widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","2026-07-21","passed","2026-07-21","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10193","Verify that the user can resend the email from the In Progress document.","chromium","2026-07-21","passed","2026-07-21","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","10239","Verify that initials widgets all types function correctly in Sign Yourself.","chromium","2026-07-21","passed","2026-07-21","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","3926","Verify that free user cannot add the live webhook.","chromium","2026-07-21","passed","2026-07-21","WebHook","MainAppPages/Webhook.spec.js","",""
"","105945","Verify that a new free user is unable to send the document through bulk send and is prompted to upgrade.","chromium","2026-07-21","failed","2026-07-21","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","3566","Verify that pagination is functioning correctly in the need your signature table.","chromium","2026-07-21","passed","2026-07-21","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"","95517","Verify admin user can add a team user if user has a Teams plan","chromium","2026-07-21","passed","2026-07-21","","MainAppPages/TeamUsers.spec.js","",""
"","9397","Verify that stamp widgets Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-21","passed","2026-07-21","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","12521","Verify that the unfinished SignYourSelf document is available in the Drafts Document Report and can be deleted.","chromium","2026-07-21","passed","2026-07-21","","MainAppPages/ReportDraftdoc.spec.js","",""
"","5349","Verify that user cannot add a new contact with an existing email address","chromium","2026-07-21","passed","2026-07-21","Contact","MainAppPages/Contact.spec.js","",""
"","4189","Verify that New user can upload and save the signature on the my signature page.","chromium","2026-07-21","passed","2026-07-21","My signature","MainAppPages/Mysignature.spec.js","",""
"","17573","Verify that a user can create a document with two signers, send it for a signature request, and signer can successfully sign the document.","chromium","2026-07-21","failed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","17746","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","2026-07-21","passed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8207","Verify that signature widgets Copy widget to all pages but first function correctly in Sign Yourself.","chromium","2026-07-21","passed","2026-07-21","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"Verify login attempt with email only is prevented","1399","Verify that user cannot login with email only (no password)","chromium","2026-07-21","passed","2026-07-21","Login Page Tests > Negative Login Tests","MainAppPages/Login.spec.js","",""
"","2918","Verify professional plan user cannot add a team user and is prompted to upgrade","chromium","2026-07-21","passed","2026-07-21","","MainAppPages/TeamUsers.spec.js","",""
"","3592","Verify that Professional plan user cannot access the Signing certificate page in the console application and is prompted to upgrade Team plan.","chromium","2026-07-21","passed","2026-07-21","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","5301","Verify that free user can generate the sanbox test token.","chromium","2026-07-21","passed","2026-07-21","API Token","MainAppPages/APItoken.spec.js","",""
"","15111","Verify that the document signed by SignYourSelf is available in the Completed Document Report and can be deleted.","chromium","2026-07-21","passed","2026-07-21","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","10295","Verify that the tour guide messages not displayed for an existing signer when the tour guide is set to disabled.","chromium","2026-07-21","passed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"Verify user is redirected to dashboard URL after login","3355","Verify that user is redirected to dashboard after successful login","chromium","2026-07-21","passed","2026-07-21","Login Page Tests > Positive Login Tests","MainAppPages/Login.spec.js","",""
"","3612","Verify that the Sign yourself card click functions correctly and redirects the user to the Signyourself page from the dashboard.","chromium","2026-07-21","passed","2026-07-21","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","8431","Verify that the signer can add the widget if the allowed modification set to enabled.","chromium","2026-07-21","passed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8354","Reg_TC-03 Verify that a new user can successfully create an account using the Free Plan.","chromium","2026-07-21","passed","2026-07-21","SignupPage","MainAppPages/Signup.spec.js","",""
"Verify failed login does not create a session","2116","Verify that session is cleared after failed login attempt","chromium","2026-07-21","passed","2026-07-21","Login Page Tests > Login State and Session Tests","MainAppPages/Login.spec.js","",""
"","11751","Verify that the user can successfully sign a PDF that was previously incompatible ERR_PDF","chromium","2026-07-21","passed","2026-07-21","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","6474","Verify that the signature settings function correctly for the signature widget on the request signature page.","chromium","2026-07-21","passed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","13928","Verify that the merge page functions correctly and the user can sign the merged document in Sign Yourself.","chromium","2026-07-21","passed","2026-07-21","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","6646","Verify that initials widget Copy widget to all pages function correctly in request signature.","chromium","2026-07-21","passed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","16905","Verify that the signer redireced to the url if redirect url is set.","chromium","2026-07-21","passed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","4371","Verify that Professional plan user cannot access the Storage page in the console application and is prompted to upgrade Team plan.","chromium","2026-07-21","passed","2026-07-21","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","12466","Verify the column names and the document details on the inprogress report.","chromium","2026-07-21","passed","2026-07-21","Inprogress report","MainAppPages/ReportInprogress.spec.js","",""
"","30173","Verify that user can import contacts from an Excel file and delete them across pages.","chromium","2026-07-21","passed","2026-07-21","Contact","MainAppPages/Contact.spec.js","",""
"","6196","Verify that textinput field widget Copy widget next to current function correctly in request signature.","chromium","2026-07-21","passed","2026-07-21","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","6991","Verify that signature type selection in Console reflects in Preferences.","chromium","2026-07-21","passed","2026-07-21","Console app - General page","ConsoleApp/General.spec.js","",""
