"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3754","Verify that New user can upload and save the signature on the my signature page.","chromium","Thu Jan 30 13:52:53 GMT 2025","passed","Thu Jan 30 13:52:57 GMT 2025","My signature","Mysignature.spec.js","",""
"","7806","Verify that user can import contacts from an Excel file","chromium","Thu Jan 30 13:52:39 GMT 2025","passed","Thu Jan 30 13:52:47 GMT 2025","","Contact.spec.js","",""
"","5741","Verify that New user can draw and save the signature on the my signature page.","chromium","Thu Jan 30 13:52:47 GMT 2025","passed","Thu Jan 30 13:52:53 GMT 2025","My signature","Mysignature.spec.js","",""
"","4963","Verify that New free user can save the general preferences.","chromium","Thu Jan 30 13:52:57 GMT 2025","passed","Thu Jan 30 13:53:02 GMT 2025","WebHook","Preferences.spec.js","",""
"","5323","Verify that user cannot add a new contact with existing email address","chromium","Thu Jan 30 13:52:34 GMT 2025","passed","Thu Jan 30 13:52:39 GMT 2025","","Contact.spec.js","",""
"","5933","Verify that free user cannot add the live webhook.","chromium","Thu Jan 30 13:55:34 GMT 2025","passed","Thu Jan 30 13:55:40 GMT 2025","WebHook","Webhook.spec.js","",""
"","2223","Verify that users cannot sign up with an already registered email address.","chromium","Thu Jan 30 13:53:51 GMT 2025","passed","Thu Jan 30 13:53:53 GMT 2025","","Signup.spec.js","",""
"","7509","Verify that free user can add the sandbox webhook.","chromium","Thu Jan 30 13:55:40 GMT 2025","passed","Thu Jan 30 13:55:47 GMT 2025","WebHook","Webhook.spec.js","",""
"","7822","Verify that free user cannot generate the live api token.","chromium","Thu Jan 30 13:52:16 GMT 2025","passed","Thu Jan 30 13:52:24 GMT 2025","API Token","APItokan.spec.js","",""
"","4370","Verify that free user can generate the sanbox test token.","chromium","Thu Jan 30 13:52:24 GMT 2025","passed","Thu Jan 30 13:52:28 GMT 2025","API Token","APItokan.spec.js","",""
"","4970","Verify that New free user can save the email preferences it will ask to upgrade.","chromium","Thu Jan 30 13:53:02 GMT 2025","passed","Thu Jan 30 13:53:07 GMT 2025","WebHook","Preferences.spec.js","",""
"","32835","Verify that existing user can perform the sign yourself","chromium","Thu Jan 30 13:54:35 GMT 2025","passed","Thu Jan 30 13:55:08 GMT 2025","","SignYourSelf.spec.js","",""
"","6242","Verify that user can add a new contact","chromium","Thu Jan 30 13:52:28 GMT 2025","passed","Thu Jan 30 13:52:34 GMT 2025","","Contact.spec.js","",""
"","4514","Verify that user can sign up with a free subscription plan.","chromium","Thu Jan 30 13:53:07 GMT 2025","passed","Thu Jan 30 13:53:11 GMT 2025","","Signup.spec.js","",""
"","39987","Verify that user can sign up with a professional plan","chromium","Thu Jan 30 13:53:11 GMT 2025","passed","Thu Jan 30 13:53:51 GMT 2025","","Signup.spec.js","",""
"","8212","Verify that New free user cannot add the teams. it will ask toupgrade to teams plan.","chromium","Thu Jan 30 13:55:25 GMT 2025","failed","Thu Jan 30 13:55:34 GMT 2025","","Teams.spec.js","",""
"","41913","Verify that new user can perform the sign yourself","chromium","Thu Jan 30 13:53:53 GMT 2025","passed","Thu Jan 30 13:54:35 GMT 2025","","SignYourSelf.spec.js","",""
