"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11499","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","Wed Feb 19 13:46:03 GMT 2025","passed","Wed Feb 19 13:46:14 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","20710","Verify that the user can successfully sign a PDF that was previously incompatible (pdf Order Form)","chromium","Wed Feb 19 13:46:47 GMT 2025","passed","Wed Feb 19 13:47:08 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","10923","Verify that the user can resend the email from the In Progress document.","chromium","Wed Feb 19 13:56:48 GMT 2025","passed","Wed Feb 19 13:56:59 GMT 2025","","ReportInprogrees.spec.js","",""
"","7242","Verify that user can add a new contact","chromium","Wed Feb 19 13:45:18 GMT 2025","passed","Wed Feb 19 13:45:26 GMT 2025","","Contact.spec.js","",""
"","20874","Verify that the user can successfully sign a PDF that was previously incompatible (ERR_PDF)","chromium","Wed Feb 19 13:46:26 GMT 2025","passed","Wed Feb 19 13:46:47 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","4208","Verify that the Sign yourself card click functions correctly and redirects the user to the Signyourself page from the dashboard.","chromium","Wed Feb 19 13:45:44 GMT 2025","passed","Wed Feb 19 13:45:48 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","120876","Verify admin user can add the team user if user has teams plan.","chromium","Wed Feb 19 14:05:38 GMT 2025","broken","Wed Feb 19 14:07:38 GMT 2025","","TeamUsers.spec.js","",""
"","15887","Verify that new user can create and send the document for request signature.","chromium","Wed Feb 19 13:57:58 GMT 2025","passed","Wed Feb 19 13:58:14 GMT 2025","","Request_Signature.spec.js","",""
"","121079","Verify that revoked document from the In Progress document is available on the declined documents report.","chromium","Wed Feb 19 13:53:05 GMT 2025","broken","Wed Feb 19 13:55:07 GMT 2025","","ReportDeclineddoc.spec.js","",""
"","11869","Verify that user can create a document of type image and send it for a signature request.","chromium","Wed Feb 19 13:58:26 GMT 2025","passed","Wed Feb 19 13:58:37 GMT 2025","","Request_Signature.spec.js","",""
"","7685","Verify that user cannot add a new contact with existing email address","chromium","Wed Feb 19 13:45:26 GMT 2025","passed","Wed Feb 19 13:45:33 GMT 2025","","Contact.spec.js","",""
"","14854","Verify that the user can rename and delete a document from the In Progress document.","chromium","Wed Feb 19 13:56:33 GMT 2025","passed","Wed Feb 19 13:56:48 GMT 2025","","ReportInprogrees.spec.js","",""
"","15377","Verify that the user can revoke the document from the In Progress document.","chromium","Wed Feb 19 13:56:59 GMT 2025","passed","Wed Feb 19 13:57:14 GMT 2025","","ReportInprogrees.spec.js","",""
"","7800","Verify that free user can add the sandbox webhook.","chromium","Wed Feb 19 14:07:56 GMT 2025","passed","Wed Feb 19 14:08:04 GMT 2025","WebHook","Webhook.spec.js","",""
"","44434","Verify that user can sign up with a professional plan","chromium","Wed Feb 19 13:59:45 GMT 2025","passed","Wed Feb 19 14:00:29 GMT 2025","","Signup.spec.js","",""
"","21499","Verify that the unfinished SignYourSelf document can be edited from the Draft Document Report and completed by adding all the required widgets.","chromium","Wed Feb 19 13:55:16 GMT 2025","passed","Wed Feb 19 13:55:38 GMT 2025","","ReportDraftdoc.spec.js","",""
"","2760","Verify that users cannot sign up with an already registered email address.","chromium","Wed Feb 19 14:00:29 GMT 2025","passed","Wed Feb 19 14:00:32 GMT 2025","","Signup.spec.js","",""
"","5491","Verify that free user can generate the sanbox test token.","chromium","Wed Feb 19 13:45:13 GMT 2025","passed","Wed Feb 19 13:45:18 GMT 2025","API Token","APItokan.spec.js","",""
"","13103","Verify the column names and the document details on the inprogress report.","chromium","Wed Feb 19 13:56:15 GMT 2025","passed","Wed Feb 19 13:56:28 GMT 2025","","ReportInprogrees.spec.js","",""
"","5252","Verify that pagination is functioning correctly in the need your signature table.","chromium","Wed Feb 19 13:57:53 GMT 2025","passed","Wed Feb 19 13:57:58 GMT 2025","","ReportNeedYourSign.spec.js","",""
"","25372","Verify that owner can create the document and sign it from the need your signature report.","chromium","Wed Feb 19 13:57:14 GMT 2025","passed","Wed Feb 19 13:57:39 GMT 2025","","ReportNeedYourSign.spec.js","",""
"","5045","Verify that free user cannot add the live webhook.","chromium","Wed Feb 19 14:07:51 GMT 2025","passed","Wed Feb 19 14:07:56 GMT 2025","WebHook","Webhook.spec.js","",""
"","12668","Verify that expired document is available on the Expired documents report.","chromium","Wed Feb 19 13:55:43 GMT 2025","passed","Wed Feb 19 13:55:56 GMT 2025","","ReportExpiredDoc.spec.js","",""
"","3870","Verify that a new free user cannot add team and is prompted to upgrade to a Teams plan.","chromium","Wed Feb 19 14:01:31 GMT 2025","passed","Wed Feb 19 14:01:35 GMT 2025","","Teams.spec.js","",""
"","6167","Verify that the Need your signature card click functions correctly and redirects the user to the Need your sign report from the dashboard.","chromium","Wed Feb 19 13:45:51 GMT 2025","passed","Wed Feb 19 13:45:58 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","5490","Verify that pagination is functioning correctly in the drafts document.","chromium","Wed Feb 19 13:55:38 GMT 2025","passed","Wed Feb 19 13:55:43 GMT 2025","","ReportDraftdoc.spec.js","",""
"","17802","Verify that user can perform the sign yourself using the word document","chromium","Wed Feb 19 13:47:43 GMT 2025","passed","Wed Feb 19 13:48:01 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","9986","Verify that New free user can save the general preferences.","chromium","Wed Feb 19 13:48:01 GMT 2025","passed","Wed Feb 19 13:48:11 GMT 2025","Preferences","Preferences.spec.js","",""
"","6667","Verify that New user can draw and save the signature on the my signature page.","chromium","Wed Feb 19 13:46:14 GMT 2025","passed","Wed Feb 19 13:46:21 GMT 2025","My signature","Mysignature.spec.js","",""
"","17032","Verify that the document signed by SignYourSelf can be viewed from the Completed Document Report.","chromium","Wed Feb 19 13:48:45 GMT 2025","passed","Wed Feb 19 13:49:02 GMT 2025","","Reportcompleteddoc.spec.js","",""
"","5109","Verify that clicking the Out for Signatures card functions correctly and redirects the user to the In-Progress report from the dashboard.","chromium","Wed Feb 19 13:45:58 GMT 2025","passed","Wed Feb 19 13:46:03 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","6891","Verify that a new free user cannot add a team user and is prompted to upgrade to the Teams plan.","chromium","Wed Feb 19 14:07:39 GMT 2025","passed","Wed Feb 19 14:07:46 GMT 2025","","TeamUsers.spec.js","",""
"","13507","Verify the column names and the document details on the need your signature report.","chromium","Wed Feb 19 13:57:39 GMT 2025","passed","Wed Feb 19 13:57:53 GMT 2025","","ReportNeedYourSign.spec.js","",""
"","17802","Verify that the user can successfully sign a PDF that was previously incompatible pdf 10pages.","chromium","Wed Feb 19 13:47:08 GMT 2025","passed","Wed Feb 19 13:47:25 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","9164","Verify that the unfinished SignYourSelf document is available in the Drafts Document Report and can be deleted.","chromium","Wed Feb 19 13:55:07 GMT 2025","passed","Wed Feb 19 13:55:16 GMT 2025","","ReportDraftdoc.spec.js","",""
"","27032","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","Wed Feb 19 13:58:37 GMT 2025","passed","Wed Feb 19 13:59:04 GMT 2025","","Request_Signature.spec.js","",""
"","5046","Verify that New user can upload and save the signature on the my signature page.","chromium","Wed Feb 19 13:46:21 GMT 2025","passed","Wed Feb 19 13:46:26 GMT 2025","My signature","Mysignature.spec.js","",""
