"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12303","Verify that user can import contacts from an Excel file","chromium","Mon Apr 14 11:00:23 GMT 2025","failed","Mon Apr 14 11:00:35 GMT 2025","Contact","MainAppPages/Contact.spec.js","",""
"","7712","Verify that signature widget Copy widget to all pages function correctly in Sign Yourself.","chromium","Mon Apr 14 11:34:38 GMT 2025","passed","Mon Apr 14 11:34:46 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","12372","Verify that the user can rename and delete a document from the dashboard Recently sent for signatures.","chromium","Mon Apr 14 11:19:45 GMT 2025","failed","Mon Apr 14 11:19:57 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","6196","Verify that stamp widget Copy widget to all pages function correctly in request signature.","chromium","Mon Apr 14 11:30:31 GMT 2025","passed","Mon Apr 14 11:30:37 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","4748","Verify that Team plan user can access the Signing certificate page in the console application and can upload the pfx certificate.","chromium","Mon Apr 14 10:53:22 GMT 2025","passed","Mon Apr 14 10:53:26 GMT 2025","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","4124","Verify that Professional plan user cannot access the Signing certificate page in the console application and is prompted to upgrade Team plan.","chromium","Mon Apr 14 10:53:18 GMT 2025","passed","Mon Apr 14 10:53:22 GMT 2025","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","9026","Verify that stamp widgets Copy widget to all pages but first function correctly in Sign Yourself.","chromium","Mon Apr 14 11:35:29 GMT 2025","passed","Mon Apr 14 11:35:38 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","5594","Verify that initials widgets Copy widget to all pages but first function correctly in request signature.","chromium","Mon Apr 14 11:31:05 GMT 2025","passed","Mon Apr 14 11:31:11 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","13184","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","Mon Apr 14 11:04:42 GMT 2025","passed","Mon Apr 14 11:04:55 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","3992","Verify that free user can generate the sanbox test token.","chromium","Mon Apr 14 10:53:44 GMT 2025","passed","Mon Apr 14 10:53:48 GMT 2025","API Token","MainAppPages/APItokan.spec.js","",""
"","5123","Verify that the delete page functions correctly in create template.","chromium","Mon Apr 14 11:04:14 GMT 2025","passed","Mon Apr 14 11:04:19 GMT 2025","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","13457","Verify that the user can successfully sign a PDF that was previously incompatible pdf Order Form","chromium","Mon Apr 14 11:21:39 GMT 2025","passed","Mon Apr 14 11:21:53 GMT 2025","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","11986","Verify that name,job title, company, checkbox, image and email widgets Copy function correctly in Sign Yourself.","chromium","Mon Apr 14 11:36:39 GMT 2025","passed","Mon Apr 14 11:36:51 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10343","Verify the column names and the document details on the inprogress report.","chromium","Mon Apr 14 11:26:18 GMT 2025","passed","Mon Apr 14 11:26:28 GMT 2025","Inprogress report","MainAppPages/ReportInprogrees.spec.js","",""
"","6048","Verify that initials widgets Copy widget next to current function correctly in request signature.","chromium","Mon Apr 14 11:31:11 GMT 2025","passed","Mon Apr 14 11:31:17 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8192","Verify that signature widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","Mon Apr 14 11:34:46 GMT 2025","passed","Mon Apr 14 11:34:54 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8067","Verify that the rotate page functions correctly in request signature.","chromium","Mon Apr 14 11:29:59 GMT 2025","passed","Mon Apr 14 11:30:07 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14375","Verify that revoked document from the In Progress document is available on the declined documents report.","chromium","Mon Apr 14 11:23:14 GMT 2025","passed","Mon Apr 14 11:23:28 GMT 2025","Declined documents","MainAppPages/ReportDeclineddoc.spec.js","",""
"","3188","Verify that a new free user cannot add team and is prompted to upgrade to a Teams plan.","chromium","Mon Apr 14 11:38:10 GMT 2025","passed","Mon Apr 14 11:38:13 GMT 2025","","MainAppPages/Teams.spec.js","",""
"","12916","Verify that owner can create the document and sign it from the dashboard recent signature requests.","chromium","Mon Apr 14 11:06:13 GMT 2025","failed","Mon Apr 14 11:06:26 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","120632","Verify that the document created from a template appears in the Recently Sent for Signatures section on the dashboard.","chromium","Mon Apr 14 11:11:14 GMT 2025","broken","Mon Apr 14 11:13:15 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","4418","Verify that a free user cannot access the Organisations page in the console application and is prompted to upgrade.","chromium","Mon Apr 14 10:53:04 GMT 2025","passed","Mon Apr 14 10:53:09 GMT 2025","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","2955","Verify that the document is not uploaded if its format is not supported in sign yourself.","chromium","Mon Apr 14 11:38:07 GMT 2025","passed","Mon Apr 14 11:38:10 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","5293","Verify that New user can draw and save the signature on the my signature page.","chromium","Mon Apr 14 11:21:18 GMT 2025","passed","Mon Apr 14 11:21:23 GMT 2025","My signature","MainAppPages/Mysignature.spec.js","",""
"","7834","Verify that text widget Copy widget to all pages but first function correctly in request signature.","chromium","Mon Apr 14 11:31:45 GMT 2025","passed","Mon Apr 14 11:31:53 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","17214","Verify that owner can create the document and sign it from the need your signature report.","chromium","Mon Apr 14 11:27:08 GMT 2025","passed","Mon Apr 14 11:27:25 GMT 2025","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"","16039","Verify that an existing user can create a document and sign it when added as a self-signer.","chromium","Mon Apr 14 11:27:58 GMT 2025","passed","Mon Apr 14 11:28:14 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11903","Verify that the user can successfully sign a PDF that was previously incompatible pdf 10pages.","chromium","Mon Apr 14 11:21:53 GMT 2025","passed","Mon Apr 14 11:22:05 GMT 2025","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","8292","Verify that initials widgets Copy widget next to current widget function correctly in Sign Yourself.","chromium","Mon Apr 14 11:36:19 GMT 2025","passed","Mon Apr 14 11:36:28 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4415","Verify that free user cannot generate the live api token.","chromium","Mon Apr 14 10:53:39 GMT 2025","passed","Mon Apr 14 10:53:44 GMT 2025","API Token","MainAppPages/APItokan.spec.js","",""
"","6419","Verify that signature widget Copy widget to all pages function correctly in request signature.","chromium","Mon Apr 14 11:30:07 GMT 2025","passed","Mon Apr 14 11:30:14 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11955","Verify that the unfinished SignYourSelf document can be edited from the Dashboard draft document.","chromium","Mon Apr 14 11:05:31 GMT 2025","failed","Mon Apr 14 11:05:43 GMT 2025","","MainAppPages/Dashboard.spec.js","",""
"","9132","Verify that text widget Copy widget next to current widget function correctly in Sign Yourself.","chromium","Mon Apr 14 11:37:23 GMT 2025","passed","Mon Apr 14 11:37:33 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
