"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7097","Verify that text widget Copy widget to all pages but last function correctly in request signature.","chromium","Wed Apr 16 14:41:18 GMT 2025","passed","Wed Apr 16 14:41:25 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","7105","Verify that a user can sign up with a free subscription plan and validate the details in the user profile.","chromium","Wed Apr 16 14:42:05 GMT 2025","passed","Wed Apr 16 14:42:12 GMT 2025","SignupPage","MainAppPages/Signup.spec.js","",""
"","3916","Verify that Team plan user cannot access the Storage page in the console application.","chromium","Wed Apr 16 14:20:22 GMT 2025","passed","Wed Apr 16 14:20:26 GMT 2025","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","15711","Verify that existing user can perform the sign yourself","chromium","Wed Apr 16 14:45:40 GMT 2025","passed","Wed Apr 16 14:45:56 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4219","Verify that a free user cannot access the Storage page in the console application and is prompted to upgrade.","chromium","Wed Apr 16 14:20:14 GMT 2025","passed","Wed Apr 16 14:20:18 GMT 2025","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","6961","Verify that text widget Copy widget to all pages but first function correctly in request signature.","chromium","Wed Apr 16 14:41:25 GMT 2025","passed","Wed Apr 16 14:41:32 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","20543","Verify that a new user can create a template and use it to create the document for selfsign","chromium","Wed Apr 16 14:26:58 GMT 2025","passed","Wed Apr 16 14:27:19 GMT 2025","Templates","MainAppPages/CreateTemplate.spec.js","",""
"","5730","Verify that textinput field widget Copy widget to all pages function correctly in request signature.","chromium","Wed Apr 16 14:41:38 GMT 2025","passed","Wed Apr 16 14:41:44 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","14216","Verify that revoked document from the In Progress document is available on the declined documents report.","chromium","Wed Apr 16 14:32:53 GMT 2025","passed","Wed Apr 16 14:33:08 GMT 2025","Declined documents","MainAppPages/ReportDeclineddoc.spec.js","",""
"","3096","Verify that a new free user cannot add a team user and is prompted to upgrade to the Teams plan.","chromium","Wed Apr 16 14:50:07 GMT 2025","passed","Wed Apr 16 14:50:10 GMT 2025","","MainAppPages/TeamUsers.spec.js","",""
"","4186","Verify that a free user cannot access the Signing certificate page in the console application and is prompted to upgrade.","chromium","Wed Apr 16 14:20:01 GMT 2025","passed","Wed Apr 16 14:20:05 GMT 2025","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","4142","Verify that free user cannot generate the live api token.","chromium","Wed Apr 16 14:20:26 GMT 2025","passed","Wed Apr 16 14:20:30 GMT 2025","API Token","MainAppPages/APItokan.spec.js","",""
"","11738","Verify that the user can revoke the document from the In Progress document.","chromium","Wed Apr 16 14:34:30 GMT 2025","passed","Wed Apr 16 14:34:41 GMT 2025","Inprogress report","MainAppPages/ReportInprogrees.spec.js","",""
"","13984","Verify that the document signed by SignYourSelf is available in the Completed Document Report and can be deleted.","chromium","Wed Apr 16 14:32:27 GMT 2025","passed","Wed Apr 16 14:32:41 GMT 2025","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","5800","Verify that signature widgets Copy widget to all pages but last function correctly in request signature.","chromium","Wed Apr 16 14:39:53 GMT 2025","passed","Wed Apr 16 14:39:59 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","12927","Verify that the user can successfully sign a PDF that was previously incompatible pdf Order Form","chromium","Wed Apr 16 14:30:41 GMT 2025","passed","Wed Apr 16 14:30:54 GMT 2025","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","8649","Verify that text widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","Wed Apr 16 14:48:36 GMT 2025","passed","Wed Apr 16 14:48:45 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","6477","Verify that stamp widget Copy widget to all pages function correctly in request signature.","chromium","Wed Apr 16 14:40:10 GMT 2025","passed","Wed Apr 16 14:40:17 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","3786","Verify that pagination is functioning correctly in the completed document.","chromium","Wed Apr 16 14:32:41 GMT 2025","passed","Wed Apr 16 14:32:45 GMT 2025","Completed documents","MainAppPages/Reportcompleteddoc.spec.js","",""
"","4196","Verify that Professional plan user cannot access the Organisations page in the console application and is prompted to upgrade team plan.","chromium","Wed Apr 16 14:19:57 GMT 2025","passed","Wed Apr 16 14:20:01 GMT 2025","Console app","ConsoleApp/ConsoleOrganisation.spec.js","",""
"","7808","Verify that initials widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","Wed Apr 16 14:47:35 GMT 2025","passed","Wed Apr 16 14:47:43 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","15989","Verify that a user can create a document, send it for a signature request, and signer can successfully sign the document.","chromium","Wed Apr 16 14:35:50 GMT 2025","passed","Wed Apr 16 14:36:06 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8948","Verify that stamp widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","Wed Apr 16 14:46:52 GMT 2025","passed","Wed Apr 16 14:47:01 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","7894","Verify that a free user cannot access the Analytics page in the console application and is prompted to upgrade.","chromium","Wed Apr 16 14:19:07 GMT 2025","passed","Wed Apr 16 14:19:15 GMT 2025","Console analytics","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","36766","Verify that a user can sign up with a professional plan and validate the details in the user profile.","chromium","Wed Apr 16 14:42:12 GMT 2025","passed","Wed Apr 16 14:42:49 GMT 2025","SignupPage","MainAppPages/Signup.spec.js","",""
"","8117","Verify that the signer redireced to the url if redirect url is set.","chromium","Wed Apr 16 14:39:04 GMT 2025","passed","Wed Apr 16 14:39:12 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8696","Verify that the tour guide messages not displayed for an existing signer when the tour guide is set to disabled.","chromium","Wed Apr 16 14:38:55 GMT 2025","passed","Wed Apr 16 14:39:04 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8289","Verify that name,job title, company, checkbox, image and email widgets Copy function correctly in request signature.","chromium","Wed Apr 16 14:40:57 GMT 2025","passed","Wed Apr 16 14:41:05 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","9428","Verify the column names and the document details on the need your signature report.","chromium","Wed Apr 16 14:35:00 GMT 2025","passed","Wed Apr 16 14:35:09 GMT 2025","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"","5711","Verify that initials widgets Copy widget to all pages but last function correctly in request signature.","chromium","Wed Apr 16 14:40:40 GMT 2025","passed","Wed Apr 16 14:40:46 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","18574","Verify that owner can create the document and sign it from the need your signature report.","chromium","Wed Apr 16 14:34:41 GMT 2025","passed","Wed Apr 16 14:35:00 GMT 2025","Need your signature","MainAppPages/ReportNeedYourSign.spec.js","",""
"","8719","Verify that a new free user cannot access the paid features on the request signature page.","chromium","Wed Apr 16 14:36:40 GMT 2025","passed","Wed Apr 16 14:36:49 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8510","Verify that text widget Copy widget to all pages but last function correctly in Sign Yourself.","chromium","Wed Apr 16 14:48:45 GMT 2025","passed","Wed Apr 16 14:48:53 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","4204","Verify that professional user cannot access the OrgAdmins page in the console application and is prompted to upgrade team plan.","chromium","Wed Apr 16 14:19:48 GMT 2025","passed","Wed Apr 16 14:19:53 GMT 2025","Console app","ConsoleApp/ConsoleOrgAdmins.spec.js","",""
"","10023","Verify that user can create a document of type image and send it for a signature request.","chromium","Wed Apr 16 14:35:24 GMT 2025","passed","Wed Apr 16 14:35:34 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","8828","Verify that initials widgets all types function correctly in Sign Yourself.","chromium","Wed Apr 16 14:47:26 GMT 2025","passed","Wed Apr 16 14:47:35 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10395","Verify that widgets settings for Name, Job Title, Company, Text, and Email function correctly in Sign Yourself.","chromium","Wed Apr 16 14:48:07 GMT 2025","passed","Wed Apr 16 14:48:17 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","10062","Verify that the unfinished SignYourSelf document can be edited from the Draft Document Report and completed by adding the required widgets.","chromium","Wed Apr 16 14:33:19 GMT 2025","passed","Wed Apr 16 14:33:29 GMT 2025","","MainAppPages/ReportDraftdoc.spec.js","",""
"","6134","Verify that stamp widgets Copy widget next to current function correctly in request signature.","chromium","Wed Apr 16 14:40:28 GMT 2025","passed","Wed Apr 16 14:40:34 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","6907","Verify that the Out for signature count on the card increases when a new document sent for request signature.","chromium","Wed Apr 16 14:28:41 GMT 2025","passed","Wed Apr 16 14:28:48 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","5595","Verify that initials widgets Copy widget next to current function correctly in request signature.","chromium","Wed Apr 16 14:40:51 GMT 2025","passed","Wed Apr 16 14:40:57 GMT 2025","Request signature","MainAppPages/Request_Signature.spec.js","",""
"","11019","Verify that the user can successfully sign a PDF that was previously incompatible pdf 10pages.","chromium","Wed Apr 16 14:30:54 GMT 2025","passed","Wed Apr 16 14:31:05 GMT 2025","Incompatiblepdfs","MainAppPages/pdfsCompatibility.spec.js","",""
"","2694","Verify that the Sign yourself card click functions correctly and redirects the user to the Signyourself page from the dashboard.","chromium","Wed Apr 16 14:28:15 GMT 2025","passed","Wed Apr 16 14:28:18 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","13465","Verify that the user can rename and delete a document from the In Progress document.","chromium","Wed Apr 16 14:34:09 GMT 2025","passed","Wed Apr 16 14:34:22 GMT 2025","Inprogress report","MainAppPages/ReportInprogrees.spec.js","",""
"","13220","Verify that owner can create the document and sign it from the in-progress report.","chromium","Wed Apr 16 14:33:41 GMT 2025","passed","Wed Apr 16 14:33:54 GMT 2025","Inprogress report","MainAppPages/ReportInprogrees.spec.js","",""
