"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4167","Verify that Teams plan User can access the Analytics page in the console application.","chromium","Thu Mar 20 08:21:40 GMT 2025","passed","Thu Mar 20 08:21:44 GMT 2025","Console app","ConsoleApp/ConsoleAnalytics.spec.js","",""
"","8728","Verify that text widget Copy widget to all pages but first function correctly in Sign Yourself.","chromium","Thu Mar 20 09:06:44 GMT 2025","passed","Thu Mar 20 09:06:53 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","3119","Verify that a new free user cannot add a team user and is prompted to upgrade to the Teams plan.","chromium","Thu Mar 20 09:07:56 GMT 2025","passed","Thu Mar 20 09:07:59 GMT 2025","","MainAppPages/TeamUsers.spec.js","",""
"","7542","Verify that the signer can add the widget if the allowed modification set to enabled.","chromium","Thu Mar 20 09:00:13 GMT 2025","passed","Thu Mar 20 09:00:21 GMT 2025","","MainAppPages/Request_Signature.spec.js","",""
"","93501","Verify that user can perform the sign yourself using the word document","chromium","Thu Mar 20 08:43:02 GMT 2025","failed","Thu Mar 20 08:44:36 GMT 2025","","MainAppPages/pdfsCompatibility.spec.js","",""
"","3925","Verify that a free user cannot access the Storage page in the console application and is prompted to upgrade.","chromium","Thu Mar 20 08:22:34 GMT 2025","passed","Thu Mar 20 08:22:38 GMT 2025","Console app","ConsoleApp/ConsoleStorage.spec.js","",""
"","3237","Verify that the Need your signature card click functions correctly and redirects the user to the Need your sign report from the dashboard.","chromium","Thu Mar 20 08:36:54 GMT 2025","passed","Thu Mar 20 08:36:58 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","8504","Verify that a new free user is unable to send the document through bulk send and is prompted to upgrade.","chromium","Thu Mar 20 08:35:45 GMT 2025","passed","Thu Mar 20 08:35:53 GMT 2025","","MainAppPages/CreateTemplate.spec.js","",""
"","11535","Verify that the user can revoke the document from the In Progress document.","chromium","Thu Mar 20 08:47:27 GMT 2025","passed","Thu Mar 20 08:47:38 GMT 2025","","MainAppPages/ReportInprogrees.spec.js","",""
"","4127","Verify that free user cannot generate the live api token.","chromium","Thu Mar 20 08:22:46 GMT 2025","passed","Thu Mar 20 08:22:50 GMT 2025","API Token","MainAppPages/APItokan.spec.js","",""
"","7802","Verify that initials widgets Copy widget to all pages but last function correctly in Sign Yourself.","chromium","Thu Mar 20 09:05:18 GMT 2025","passed","Thu Mar 20 09:05:26 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8635","Verify that signature widget Copy widget to all pages function correctly in Sign Yourself.","chromium","Thu Mar 20 09:03:52 GMT 2025","passed","Thu Mar 20 09:04:00 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","8503","Verify that text widget Copy widget next to current widget function correctly in Sign Yourself.","chromium","Thu Mar 20 09:06:53 GMT 2025","passed","Thu Mar 20 09:07:01 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","5010","Verify that New user can draw and save the signature on the my signature page.","chromium","Thu Mar 20 08:38:56 GMT 2025","passed","Thu Mar 20 08:39:01 GMT 2025","My signature","MainAppPages/Mysignature.spec.js","",""
"","5380","Verify that signature widget Copy widget to all pages function correctly in request signature.","chromium","Thu Mar 20 09:00:46 GMT 2025","passed","Thu Mar 20 09:00:52 GMT 2025","","MainAppPages/Request_Signature.spec.js","",""
"","4156","Verify that Team plan User can access the Email page in the console application.","chromium","Thu Mar 20 08:22:05 GMT 2025","passed","Thu Mar 20 08:22:09 GMT 2025","Console app","ConsoleApp/Consolemail.spec.js","",""
"","31694","Verify that a user can sign up with a Teams plan and validate the details in the user profile.","chromium","Thu Mar 20 09:02:24 GMT 2025","passed","Thu Mar 20 09:02:55 GMT 2025","SignupPage","MainAppPages/Signup.spec.js","",""
"","2885","Verify that the Request signature card click functions correctly and redirects the user to the Request signature page from the dashboard.","chromium","Thu Mar 20 08:36:52 GMT 2025","passed","Thu Mar 20 08:36:54 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","3843","Verify that Professional plan user cannot access the Signing certificate page in the console application and is prompted to upgrade Team plan.","chromium","Thu Mar 20 08:22:25 GMT 2025","passed","Thu Mar 20 08:22:29 GMT 2025","Console app","ConsoleApp/ConsoleSignCertificate.spec.js","",""
"","4327","Verify that a free user cannot access the Branding page in the console application and is prompted to upgrade.","chromium","Thu Mar 20 08:21:44 GMT 2025","passed","Thu Mar 20 08:21:49 GMT 2025","Console app","ConsoleApp/ConsoleBranding.spec.js","",""
"","13057","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","Thu Mar 20 08:37:01 GMT 2025","passed","Thu Mar 20 08:37:14 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","9709","Verify that text widgets Copy widget to all pages function correctly in Sign Yourself.","chromium","Thu Mar 20 09:06:25 GMT 2025","passed","Thu Mar 20 09:06:35 GMT 2025","Sign yourself","MainAppPages/SignYourSelf.spec.js","",""
"","3697","Verify that pagination is functioning correctly in the Teams user table.","chromium","Thu Mar 20 09:07:59 GMT 2025","passed","Thu Mar 20 09:08:03 GMT 2025","","MainAppPages/TeamUsers.spec.js","",""
"","10569","Verify that new user can create and send the document for request signature.","chromium","Thu Mar 20 08:54:00 GMT 2025","passed","Thu Mar 20 08:54:10 GMT 2025","","MainAppPages/Request_Signature.spec.js","",""
"","122212","Verify that owner can create the document and sign it from the need your signature report.","chromium","Thu Mar 20 08:51:44 GMT 2025","broken","Thu Mar 20 08:53:46 GMT 2025","","MainAppPages/ReportNeedYourSign.spec.js","",""
"","2983","Verify that clicking the Out for Signatures card functions correctly and redirects the user to the In-Progress report from the dashboard.","chromium","Thu Mar 20 08:36:58 GMT 2025","passed","Thu Mar 20 08:37:01 GMT 2025","Dashboard","MainAppPages/Dashboard.spec.js","",""
"","21372","Verify that a new user can create a template and use it to create the document for selfsign","chromium","Thu Mar 20 08:35:23 GMT 2025","passed","Thu Mar 20 08:35:45 GMT 2025","","MainAppPages/CreateTemplate.spec.js","",""
"","8218","Verify that expired document is available on the Expired documents report.","chromium","Thu Mar 20 08:46:30 GMT 2025","passed","Thu Mar 20 08:46:38 GMT 2025","","MainAppPages/ReportExpiredDoc.spec.js","",""
