"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30777","Verify that the Out for count on the card increases when a new document sent for request signature.","chromium","Thu Feb 06 13:52:40 GMT 2025","broken","Thu Feb 06 13:53:11 GMT 2025","","Dashboard.spec.js","",""
"","3939","Verify that a new free user cannot add team and is prompted to upgrade to a Teams plan.","chromium","Thu Feb 06 13:55:48 GMT 2025","passed","Thu Feb 06 13:55:52 GMT 2025","","Teams.spec.js","",""
"","5326","Verify that a new free user cannot add a team user and is prompted to upgrade to the Teams plan.","chromium","Thu Feb 06 13:59:52 GMT 2025","passed","Thu Feb 06 13:59:58 GMT 2025","","TeamUsers.spec.js","",""
"","3155","Verify that the Request signature card click functions correctly and redirects the user to the Request signature page from the dashboard.","chromium","Thu Feb 06 13:51:20 GMT 2025","passed","Thu Feb 06 13:51:23 GMT 2025","","Dashboard.spec.js","",""
"","9099","Verify that a new free user cannot save email preferences is prompted to upgrade","chromium","Thu Feb 06 13:53:32 GMT 2025","passed","Thu Feb 06 13:53:41 GMT 2025","Preferences","Preferences.spec.js","",""
"","7604","Verify that free user can add the sandbox webhook.","chromium","Thu Feb 06 14:00:07 GMT 2025","passed","Thu Feb 06 14:00:15 GMT 2025","WebHook","Webhook.spec.js","",""
"","8796","Verify that free user cannot generate the live api token.","chromium","Thu Feb 06 13:50:44 GMT 2025","passed","Thu Feb 06 13:50:53 GMT 2025","API Token","APItokan.spec.js","",""
"","3012","Verify that the Sign yourself card click functions correctly and redirects the user to the Signyourself page from the dashboard.","chromium","Thu Feb 06 13:51:17 GMT 2025","passed","Thu Feb 06 13:51:20 GMT 2025","","Dashboard.spec.js","",""
"","3812","Verify that New user can upload and save the signature on the my signature page.","chromium","Thu Feb 06 13:53:19 GMT 2025","passed","Thu Feb 06 13:53:23 GMT 2025","My signature","Mysignature.spec.js","",""
"","3868","Verify that pagination is functioning correctly in the Teams user table.","chromium","Thu Feb 06 13:59:58 GMT 2025","passed","Thu Feb 06 14:00:02 GMT 2025","","TeamUsers.spec.js","",""
"","6274","Verify that user can add a new contact","chromium","Thu Feb 06 13:50:58 GMT 2025","passed","Thu Feb 06 13:51:04 GMT 2025","","Contact.spec.js","",""
"","33749","Verify that existing user can perform the sign yourself","chromium","Thu Feb 06 13:55:14 GMT 2025","passed","Thu Feb 06 13:55:48 GMT 2025","","SignYourSelf.spec.js","",""
"","4679","Verify that free user can generate the sanbox test token.","chromium","Thu Feb 06 13:50:53 GMT 2025","passed","Thu Feb 06 13:50:58 GMT 2025","API Token","APItokan.spec.js","",""
"","43581","Verify that new user can perform the sign yourself","chromium","Thu Feb 06 13:54:30 GMT 2025","passed","Thu Feb 06 13:55:14 GMT 2025","","SignYourSelf.spec.js","",""
"","9127","Verify that New free user can save the general preferences.","chromium","Thu Feb 06 13:53:23 GMT 2025","passed","Thu Feb 06 13:53:32 GMT 2025","Preferences","Preferences.spec.js","",""
"","3223","Verify that clicking the Out for Signatures card functions correctly and redirects the user to the In-Progress report from the dashboard.","chromium","Thu Feb 06 13:51:26 GMT 2025","passed","Thu Feb 06 13:51:30 GMT 2025","","Dashboard.spec.js","",""
"","8614","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","Thu Feb 06 13:51:30 GMT 2025","passed","Thu Feb 06 13:51:38 GMT 2025","","Dashboard.spec.js","",""
"","79157","Verify admin user can add the team user if user has teams plan.","chromium","Thu Feb 06 13:58:33 GMT 2025","failed","Thu Feb 06 13:59:52 GMT 2025","","TeamUsers.spec.js","",""
"","5452","Verify that free user cannot add the live webhook.","chromium","Thu Feb 06 14:00:02 GMT 2025","passed","Thu Feb 06 14:00:07 GMT 2025","WebHook","Webhook.spec.js","",""
"","4469","Verify that user cannot add a new contact with existing email address","chromium","Thu Feb 06 13:51:04 GMT 2025","passed","Thu Feb 06 13:51:09 GMT 2025","","Contact.spec.js","",""
"","7337","Verify that New user can draw and save the signature on the my signature page.","chromium","Thu Feb 06 13:53:12 GMT 2025","passed","Thu Feb 06 13:53:19 GMT 2025","My signature","Mysignature.spec.js","",""
"","8080","Verify that user can import contacts from an Excel file","chromium","Thu Feb 06 13:51:09 GMT 2025","passed","Thu Feb 06 13:51:17 GMT 2025","","Contact.spec.js","",""
"","42273","Verify that user can sign up with a professional plan","chromium","Thu Feb 06 13:53:46 GMT 2025","passed","Thu Feb 06 13:54:28 GMT 2025","","Signup.spec.js","",""
"","2443","Verify that users cannot sign up with an already registered email address.","chromium","Thu Feb 06 13:54:28 GMT 2025","passed","Thu Feb 06 13:54:30 GMT 2025","","Signup.spec.js","",""
"","4623","Verify that user can sign up with a free subscription plan.","chromium","Thu Feb 06 13:53:41 GMT 2025","passed","Thu Feb 06 13:53:46 GMT 2025","","Signup.spec.js","",""
"","3537","Verify that the Need your signature card click functions correctly and redirects the user to the Need your sign report from the dashboard.","chromium","Thu Feb 06 13:51:23 GMT 2025","passed","Thu Feb 06 13:51:26 GMT 2025","","Dashboard.spec.js","",""
