"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3979","Verify that the Request signature card click functions correctly and redirects the user to the Request signature page from the dashboard.","chromium","Mon Feb 24 16:19:49 GMT 2025","passed","Mon Feb 24 16:19:53 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","17591","Verify that the user can successfully sign a PDF that was previously incompatible (ERR_PDF)","chromium","Mon Feb 24 16:20:54 GMT 2025","passed","Mon Feb 24 16:21:12 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","6012","Verify that free user can add the sandbox webhook.","chromium","Mon Feb 24 16:31:50 GMT 2025","passed","Mon Feb 24 16:31:56 GMT 2025","WebHook","Webhook.spec.js","",""
"","16335","Verify that new user can perform the sign yourself","chromium","Mon Feb 24 16:30:28 GMT 2025","passed","Mon Feb 24 16:30:45 GMT 2025","","SignYourSelf.spec.js","",""
"","4807","Verify that user can add a new contact","chromium","Mon Feb 24 16:08:48 GMT 2025","passed","Mon Feb 24 16:08:53 GMT 2025","","Contact.spec.js","",""
"","4334","Verify that free user cannot add the live webhook.","chromium","Mon Feb 24 16:31:46 GMT 2025","passed","Mon Feb 24 16:31:50 GMT 2025","WebHook","Webhook.spec.js","",""
"","11548","Verify the column names and the document details on the need your signature report.","chromium","Mon Feb 24 16:27:43 GMT 2025","passed","Mon Feb 24 16:27:54 GMT 2025","","ReportNeedYourSign.spec.js","",""
"","18526","Verify that the unfinished SignYourSelf document can be edited from the Draft Document Report and completed by adding all the required widgets.","chromium","Mon Feb 24 16:25:34 GMT 2025","passed","Mon Feb 24 16:25:53 GMT 2025","","ReportDraftdoc.spec.js","",""
"","3484","Verify that a new free user cannot add team and is prompted to upgrade to a Teams plan.","chromium","Mon Feb 24 16:31:17 GMT 2025","passed","Mon Feb 24 16:31:20 GMT 2025","","Teams.spec.js","",""
"","5000","Verify that free user can generate the sanbox test token.","chromium","Mon Feb 24 16:08:43 GMT 2025","passed","Mon Feb 24 16:08:48 GMT 2025","API Token","APItokan.spec.js","",""
"","16829","Verify that owner can create the document and sign it from the in-progress report.","chromium","Mon Feb 24 16:26:08 GMT 2025","passed","Mon Feb 24 16:26:25 GMT 2025","","ReportInprogrees.spec.js","",""
"","10765","Verify that existing user can create the document and send it for request signature","chromium","Mon Feb 24 16:28:11 GMT 2025","passed","Mon Feb 24 16:28:22 GMT 2025","","Request_Signature.spec.js","",""
"","2529","Verify that users cannot sign up with an already registered email address.","chromium","Mon Feb 24 16:30:26 GMT 2025","passed","Mon Feb 24 16:30:28 GMT 2025","","Signup.spec.js","",""
"","15523","Verify that the user can successfully sign a PDF that was previously incompatible pdf 20pages","chromium","Mon Feb 24 16:21:45 GMT 2025","passed","Mon Feb 24 16:22:00 GMT 2025","Incompatible PDFs","pdfsCompatibility.spec.js","",""
"","9228","Verify that free user cannot generate the live api token.","chromium","Mon Feb 24 16:08:34 GMT 2025","passed","Mon Feb 24 16:08:43 GMT 2025","API Token","APItokan.spec.js","",""
"","16629","Verify that the Need Your Signature count on the card increases when a new document is created and the owner is added as a signer.","chromium","Mon Feb 24 16:20:08 GMT 2025","passed","Mon Feb 24 16:20:25 GMT 2025","Dashboard","Dashboard.spec.js","",""
"","16270","Verify that existing user can perform the sign yourself","chromium","Mon Feb 24 16:30:45 GMT 2025","passed","Mon Feb 24 16:31:01 GMT 2025","","SignYourSelf.spec.js","",""
